gene	arp6_0.5mM_1	arp6_0.5mM_2	arp6_0.5mM_3	WT_10mM_1	WT_10mM_2	WT_10mM_3	arp6_10mM_1	arp6_10mM_2	arp6_10mM_3	WT_0.5mM_1	WT_0.5mM_2	WT_0.5mM_3	cluster_6_pearson	cluster_6_pearson_color
AT1G13080	-0.43030029299592504	1.2566464460192608	-1.0203924374073599	-1.0747866086489335	-0.17590578565105217	-0.4517806477948095	1.2954608350277086	1.5502291211789698	0.8840944730499983	-0.16724696859208465	-0.32044985723638775	-1.345568276949385	2	#FFFFB3
AT3G61700	-0.7896719320528938	0.5290207620702375	-1.0232002227733894	-0.6046907912366836	-1.3460495570095588	-0.6393920353352591	1.4937919776443231	1.8156657753723202	0.7201732122270035	-0.5419371285783326	0.34851886297897283	0.037771076693265335	2	#FFFFB3
AT2G23770	0.9426188151305768	0.4299403657679495	2.512003708822379	-0.1691405385035952	-1.4502183685064853	-0.6972700863863944	0.23162248726348764	-0.29829209971633674	-0.5545723082428072	-0.1116343474024409	-0.7234949555741529	-0.11156267265218431	2	#FFFFB3
AT3G18870	0.37732399158481306	0.3286933133391277	-1.2034930840922315	0.07921006022132941	-0.6728304151553066	-0.8312475728536762	1.1855502341705728	1.5247008759773804	1.546360708454402	-0.41194587975377134	-0.8823898329517507	-1.0399323989408853	2	#FFFFB3
AT4G28510	-0.9828468526899959	0.3926560682349317	0.6690244587413907	0.276949986159327	0.14107209056598197	0.036042269869688726	-1.601307709486795	-0.619693971989722	-1.539405895892987	0.5586850848979503	1.6017316226664822	1.0670928489237528	3	#BEBADA
AT3G05120	-0.8040700464588362	-1.0085743650670915	-2.228911782208191	1.3573109686848612	0.8621999614603572	0.3935921453652847	0.15410588591994057	-0.6506233159539527	0.1642850652571279	0.3042898515150269	0.7426792531424596	0.7137163783430155	6	#FDB462
AT1G01630	0.6410204036716888	0.7296982659714456	0.4443095963735966	-0.8336925463402363	-0.987617187664647	-1.1588817800072706	1.881370511586774	0.7542205432783051	0.9050643502837573	-0.6482382935178004	-0.8073980858948172	-0.919855777740794	2	#FFFFB3
AT1G07180	0.9089678882889556	1.4392851612815198	1.2652310284573876	-1.7126753506801378	-0.6212072410670105	-0.15707723675841712	-0.004166989480681264	0.15351281388421	0.8870149848895349	-1.4349582385762718	-0.4761522832173857	-0.2477745370217051	2	#FFFFB3
AT1G52040	0.09015430730262372	-0.32084267253626647	0.7037574797930495	-0.6961799704289501	-0.7630155545273795	-0.7746926708830066	2.3395200362622868	0.9045987104598968	0.817784495899426	-0.7427376654826973	-0.7660561042554844	-0.792290391603499	2	#FFFFB3
AT2G21470	-0.32814655909843166	-0.4853645064591428	1.100263887468471	0.5767209876461565	0.2612525084812399	0.08279549361949129	-1.3370418849440984	-0.8046603794973385	-1.8887536485283647	0.7782230495853679	0.6101401608404298	1.434570890886224	6	#FDB462
AT2G35935	-0.5790090307372191	-0.7112976383479708	0.2784209245608356	0.4700136455447515	0.12472937923783936	0.8046634636324288	-1.2558462937443489	-1.1156456331379234	-1.2680017758960942	1.902275218070083	0.3297431844013785	1.0199545564162382	6	#FDB462
AT4G00300	0.9808973947558658	0.21431287674723523	0.4737088165066712	-0.5516269342064941	-0.9916620066032263	-0.7252295552698149	1.694316477067368	0.6252089010558668	1.1574624097635884	-0.3625708152470881	-1.0857382850742991	-1.4290792794956713	2	#FFFFB3
AT4G19170	-0.22682830455160122	0.4672242304753521	-0.38582922037843803	-1.5069590459127489	-0.8358327410388771	0.23889688001131698	2.195129678177857	0.18136841370231105	1.3888351053849926	-0.4438262299049193	-0.5725274412617959	-0.49965132470344636	2	#FFFFB3
AT5G28770	-0.8546355158194767	-0.7123678503934073	-0.3832240117932896	0.5384626444787487	0.9055465029560344	0.5874704445598211	-1.1470587190253296	-1.0844212446733126	-1.1855620876933648	0.6838203834552223	0.9525951099977994	1.6993743439505558	6	#FDB462
AT1G69450	-0.06594560616752367	-0.29580308825134055	-0.2353017925878754	0.2292300195073729	0.09438662303096407	0.017131861217607933	-1.1782712148724948	-0.8565390548002128	-1.7533934940977791	1.1540786111704473	1.2384732339776447	1.6519539018731908	6	#FDB462
AT1G75780	0.11896441908877708	1.4018413793604023	2.203708773643944	-0.5385941742082745	-0.2587635149233225	-1.209880219208732	-0.6524682204389397	0.44077851578229404	-0.06040602500634724	-0.78304998227515	0.3350719457849636	-0.9972028975996137	1	#8DD3C7
AT5G20610	0.8323804408941858	0.898012750684547	-1.1796210899767066	0.10738877255630937	0.4673750519756571	0.5577620682958934	-1.6362537927279266	-0.3714012826588796	-1.7842976028958961	0.503938033101601	0.9199275482066442	0.6847891025445746	6	#FDB462
AT5G14740	-1.0897890111597952	-1.2963079174471968	-0.9772880131059297	1.3936787431618949	1.0154927399059963	1.3846981858766734	-0.5364351237570205	-1.0134496372214201	-0.40341216314727935	0.5728404129399317	0.5952882349176208	0.35468354903652216	6	#FDB462
AT1G67750	-0.21131184193850047	-0.17036980888572217	0.49204902583187604	0.1593179849386133	0.032059208053135994	-0.9746723000752245	1.5092417506597289	0.9282320606471183	1.4336686952645827	-0.9369180631195387	-0.3963340937382173	-1.8649626176378522	2	#FFFFB3
AT3G03060	-1.0089835435401904	0.44679916815119053	1.8943603823146147	-0.3561563508530088	1.1505035952223437	-0.14499406419667143	-1.3244331298675123	-0.3174053017934302	-1.313028944918394	-0.18451417704489817	1.0473925761026324	0.11045979042332282	3	#BEBADA
AT5G46070	-0.349534193150639	0.05406724905601393	0.4939528831932796	-0.4172190357987656	0.6142070429542121	0.3568361523662105	-1.609673834107447	-0.9881665980570645	-1.3177387740474877	0.24462240183114478	1.0536072550082005	1.8650394507523405	3	#BEBADA
AT1G58270	-0.7589841520376595	-0.2558845481212347	0.4868148365135735	0.5185092115706982	0.6241028035880302	0.25705166768459525	-1.452767947402009	-1.0801958033810224	-1.4479476327230423	1.0121526825810299	1.6808979338162366	0.4162509479108018	6	#FDB462
AT4G30110	0.42981062792905983	0.6029090498901372	0.6426052892135768	-1.0406172853289268	-0.8329119011897307	-0.4332083251327188	1.2966013765376538	1.3274444979150961	1.147810863795274	-1.1459091597596742	-0.9211777196472858	-1.0733573142224602	2	#FFFFB3
AT3G28345	1.0780651276064175	0.9114956624810503	1.8768872082120271	-1.0435661517346058	-0.5940232374617355	-0.7547244163091467	-0.14549397553366678	0.7814240003585526	0.5503998896870583	-1.2231663033577906	-0.6517068255354402	-0.7855909784127179	2	#FFFFB3
AT4G11010	-0.022720678874346284	0.6271663589826046	-0.8182505745380182	-0.7271958961999333	-0.6209319107017338	-1.7177868711573454	1.19999192924841	1.4617134988176315	0.4726069338500777	0.2087124523111147	1.0233215780821567	-1.0866268198206208	2	#FFFFB3
AT4G38460	-0.3672050420014702	-0.3652477719636208	1.3539836116600277	0.7467294440038513	-0.5242853817915658	-0.31901137730023943	1.1881678595003964	0.7443390825134147	1.1424583567077606	-0.89712332820478	-1.6947910380735494	-1.0080144150502268	2	#FFFFB3
AT2G46500	-0.36593358351524446	-0.39942711117546864	-0.868797456866169	0.7349890333873681	0.21907703606891504	0.9136620924254841	-1.1224216640067683	-1.0926637898875664	-1.349652829353734	1.6828526402449357	0.6466937388501689	1.0016218938280816	6	#FDB462
AT4G27740	1.0030516866594728	-0.13476301547857542	-0.36209363525763183	0.29923087575908225	-1.4387078076987108	-0.4733171905104159	2.2119164316658773	0.23977344392017075	0.6116293537781623	0.015382160605236462	-1.2960346812099266	-0.6760676222327398	2	#FFFFB3
AT1G05830	-0.41261595565726666	-0.2684097844825632	-1.0874012923831642	0.1707452003557192	0.959738517777461	0.7300019406909292	-1.4287658188264794	-0.8994382638613995	-1.0792425264518961	0.7944852333057313	0.894186168937144	1.6267165805957857	6	#FDB462
AT4G00895	-0.8367719279544206	-1.0134786016738242	-1.3703994370569599	1.3070480134554716	1.0863246635491988	1.09066964912405	-0.759413072029783	-0.7211032375935359	-0.8688461459143807	0.793923059860702	0.6507597830384035	0.6412872531950808	6	#FDB462
AT2G38120	0.73754052734876	1.4434704835423828	1.8978868707147376	-1.2604461474845665	-0.21593688603486785	-0.9340007363205955	-1.1501771641690266	0.5605766581872462	-0.2012614861009237	-0.5050622873798892	0.17466378269976576	-0.5472536150030269	1	#8DD3C7
AT1G22850	-1.02751974141802	-1.3628865868765339	-1.1748777755062347	1.300611012939729	1.2143544217117115	1.0585637585514498	-0.5166928173338629	-0.6530818082328007	-0.7087054265653067	0.43286599101407885	0.6770659711923551	0.7603030005234378	6	#FDB462
AT1G13220	-0.749265234527024	-0.19419998037415534	-0.12225327874685252	0.6415844814849067	0.3528451348267631	0.610585920492745	-1.6706510451926027	-0.9730777246861093	-1.2306605622611395	0.5714662450204623	1.1829061440097912	1.5807198999532164	3	#BEBADA
AT2G36145	0.18568787110005952	0.484145661827751	1.1648981676728685	-0.9035774004786881	-0.7460548173143313	-0.8409758381360107	1.0897943694326666	1.0774581164564643	1.4120195007320535	-1.2345110509969006	-0.818995742612328	-0.8698888376836059	2	#FFFFB3
AT1G62300	0.03590686590726621	-0.7017112934660246	0.30109802248073053	-0.013826740924559981	-0.5478072131790314	1.6423762947104374	-1.184561650986629	-0.9964433368655967	-1.2371180990802464	1.05130492453678	0.10997575184627112	1.540806475020604	6	#FDB462
AT2G21250	0.08801120079135324	-0.10996737351209535	0.0029120426945471282	0.2559338801046465	-0.8535509718079756	-1.4621890330819154	1.77373607053323	0.4764608151516187	1.7155151507577315	-0.10656751905476773	-0.6294967056055432	-1.1507975569708269	2	#FFFFB3
AT3G25110	1.1815225019107327	0.40710975309962477	2.498330935169579	-0.5131083694498877	-0.672959501013699	-1.0008608062755602	-0.2631218411198396	0.04040370910905488	-0.8063424033160388	-0.4137129382201828	0.26227469672892806	-0.7195357366227145	1	#8DD3C7
AT1G04240	-0.23814083474649225	0.23830799707977574	-1.5683699402780644	-0.8053398699482262	-0.43222027504581123	-0.8493400768202648	1.5358672261827873	1.5626705867339183	0.7749287851630147	-0.761166757323098	0.8804640332196686	-0.33766087421720503	2	#FFFFB3
AT2G21860	0.15789810270779853	0.6557112454579636	-0.5793567220467795	-0.34429176752761526	-0.03775167288904423	-0.3749361994023997	0.9287620658058316	2.0164378898107134	0.9861963831459758	-1.4385598948412521	-0.8479536981529969	-1.1221557320681945	2	#FFFFB3
AT3G59370	0.23576564154731033	0.7329705517424702	-0.1375633356237784	-0.6877443184123971	-0.15579910380047746	0.7039475826579982	-1.5741168728226356	-1.1093386041427606	-0.9709280207276353	1.0816587538568339	1.8905517367303295	-0.009404011005259578	6	#FDB462
AT3G42670	1.2184327118797922	1.4969636218249638	1.5437864497157066	-1.283767478542937	-0.5737548983646672	-0.6294720741497011	-0.6277106181063727	0.7563162075896463	-0.28115666424561725	-1.1652349682354	-0.3035528881043259	-0.1508494012610867	2	#FFFFB3
AT2G47860	1.5747996870061063	1.3556660131596354	1.3641324536817276	-0.9087946287909163	-0.8470186694520319	-0.6948611705129882	-0.5515885514108531	0.7464392180130018	0.1570001630541269	-1.1250318355964417	-0.7226222999969542	-0.34812037915441435	2	#FFFFB3
AT4G36660	-0.4916061743441457	1.0033199032512126	-1.6928365962485055	-0.4146687844564759	-0.42853343973021535	-0.6058888798924321	1.4105190447354619	0.44541130013480945	1.8521574393644755	-0.3746468387677698	-0.07124085053096187	-0.6319861235154521	2	#FFFFB3
AT5G26800	-0.23110607552858706	0.7619969431974575	-1.9576910104233338	-0.2399116121197185	-0.40709250182851486	-1.1340459024081373	1.6184752376055531	1.3418076565870531	0.36874639567241324	-0.29955164155693226	0.5149392378170745	-0.33656672701432133	2	#FFFFB3
AT1G62510	-0.8970991190605494	-0.9627765674350297	-0.2111972534750732	0.7850367937080327	1.1416914633443973	1.0799995897255255	-1.5791155963576153	-0.7505347957345802	-0.8799781492192688	0.17882404337151284	0.8482573845402603	1.246892206592385	3	#BEBADA
AT3G52870	0.9525350938048084	0.680296924460308	0.30484594155009453	-1.029858141244126	-0.8034838086467501	-0.7912612926669901	1.4193226550123215	0.9066619638885457	1.255033649201159	-0.9395653594912687	-0.9683440280201309	-0.9861835978479716	2	#FFFFB3
AT2G05380	-0.952757789071478	-0.9377654587082014	-0.8851179985408267	0.7877024810145037	1.0948869520275462	1.5090102927120823	-0.9466697975332999	-0.9134988267991762	-0.729597892354135	0.4699729944080844	0.1525684835158819	1.3512665593290187	6	#FDB462
AT1G68600	0.6192480026050359	0.9408286283481523	-0.21191564719387218	-0.3780461394773611	-1.0808391528191876	-0.9295433992877113	1.943353959344872	1.0459641488699907	0.5643121567851311	-0.5985132343199844	-0.7018603894419915	-1.2129889334130732	2	#FFFFB3
AT1G76600	-0.3604814239506767	-0.4298843532519276	-0.43869521151311275	0.4826908678178325	-0.02106032102369978	2.9139990503333397	-0.651784792156291	-0.7459616014582776	-0.6730341776397438	0.3428824524220553	-0.46281761583576264	0.04414712625626502	6	#FDB462
AT2G42070	0.3290839018695764	0.2820568761284907	-2.1120020829337096	-0.28191655907052265	-0.4792657110730371	-0.8555958260849058	1.9019236703154956	0.7857873976448219	0.9567000576411354	-0.28548293888484183	0.03702137781903798	-0.2783101633715475	2	#FFFFB3
AT3G14660	-0.5346809044807932	-0.8735700554723858	-1.704740259153688	0.35800367259811683	1.7623234747222298	1.4337405127016385	-0.7151343028266861	-0.4641726021450808	0.2639773249341933	-0.25087638034068604	-0.19996841641061092	0.9250979358737582	5	#80B1D3
AT2G22420	0.2570441207665064	0.6244318394244339	-0.003210262690372799	0.6841495014670567	-0.9841773873149083	-1.325737874842708	1.2402638150387937	1.1717145595997405	1.1550963303197916	-0.6768797354861773	-0.6526575142559007	-1.4900373920262522	2	#FFFFB3
AT1G19650	-0.40813919954354055	-0.7875829932697032	-2.3216410730967976	0.4058204395377684	0.7207314846729823	0.4208087919230127	0.2922686476387491	-0.7389918468734459	-0.5576664119950191	1.1711546393565806	0.796889823851724	1.0063476977976893	6	#FDB462
AT2G02160	0.8599303012281472	1.7276170842528384	1.3198107942848878	-1.6128591769313327	-0.40036593849945196	-0.43912974841010777	-0.9361208311056428	0.7951898425746424	-0.08760345045126633	-0.859250896499317	-0.5423957812588558	0.1751778008154572	1	#8DD3C7
AT5G13270	-0.45210887676303774	-0.25929128935961593	0.7517642841751672	-1.9659999629677014	-0.003232932410925516	-0.5480797601396994	0.8010319037877253	2.075676673950015	0.6918357546190352	-0.6661368964985758	-0.34442956900339544	-0.08102932938899604	2	#FFFFB3
AT2G42540	0.059911781514014606	0.5047879529075481	0.9985031585629813	-0.5957778805754445	-0.9007116354433921	-0.9887957447413867	1.7795304566693764	0.8639768272688165	1.055519195814429	-0.9379270428524514	-0.883197514427082	-0.9558195546974092	2	#FFFFB3
AT5G65700	-0.5643447117239221	0.3436717313982084	-0.1778903626944847	0.2814517718570336	1.2356985557118363	0.6507905701277746	-2.1420840690266783	-0.41817996474750163	-1.086323206946395	-0.3347151923316966	1.0952719247150724	1.1166529536607561	6	#FDB462
AT1G60960	0.5779027225830144	0.37220633368420214	0.24682806989292838	-0.9692181958806692	-1.1239642984316411	-0.4350556774601273	1.8393167975179945	0.47654623266537127	1.5308973497504959	-0.8881641205167139	-0.7507824970949215	-0.8765127167099296	2	#FFFFB3
AT4G01870	-0.7609912517000548	-0.6463385934790682	0.1040530508039375	0.4094873033744127	0.7567259963273101	2.2286886963158783	-1.0980535040196266	-0.9263706585111822	-0.7037886807857585	-0.12423592554741168	-0.4624645099656933	1.223288077187255	6	#FDB462
AT1G51140	-0.4275794040814403	0.5268631109209336	-0.002527259255065851	-0.13143908989276948	-0.8853937942079042	-1.0260932325510228	2.008447844379076	0.6711050188158412	1.5328320961068018	-1.042017844182101	-0.5210789568332541	-0.7031184892190891	2	#FFFFB3
AT2G27150	-0.5425300410899238	-0.6585840906458539	-0.804644808955114	0.8419547793202227	0.2515748207339932	0.17220110303401698	-0.9953348066267667	-0.9147745426542151	-1.1319340623949365	1.7601726234250763	0.4763375703265908	1.5455614555269097	6	#FDB462
AT3G45830	0.08299439858092195	0.02484756376974404	-0.693336655815682	0.5872014342940999	0.26834396144999667	0.7177325491848289	-1.566637829128297	-0.486477029326017	-1.8016456810597563	0.4698513271290266	0.6746274223175622	1.7224985386035714	6	#FDB462
AT4G24780	-1.0969355586216436	-0.7274097414692153	-1.2897413762271832	-0.11711580117305195	1.5536729639472158	0.40683871481892026	-0.8736033739754888	-0.6614313896302444	-0.1103577532913604	0.17064277258308858	1.3595467071318976	1.385893835907058	6	#FDB462
AT1G78210	0.49381679226383646	0.6217118127681746	-0.8363679797478282	-0.8150856491954075	-0.7645076850213754	-0.9630923610658613	1.040747908587015	1.1677460245769264	1.9528000643178391	-0.6367350185751878	-0.7589199648152501	-0.5021139440928759	2	#FFFFB3
AT3G13410	0.12818983538545897	0.2261900539042137	0.06881408457746303	0.12909900174712072	-1.1401391688940494	-1.5293389561362323	2.1740479070291014	0.5275821891466816	0.776301729057405	0.16681582267204864	-0.2789174678899551	-1.2486450305992516	2	#FFFFB3
AT3G16750	1.1841201494925613	0.23515738444858256	-0.14429226368563086	-1.1653224718711175	-0.7298937687837278	-0.9110165912879864	1.4237921780957215	1.2403541818254198	1.1632736599399176	-1.0438731150586853	-0.6909626277178677	-0.5613367153971895	2	#FFFFB3
AT3G22970	-0.8555751648210697	-1.300896687051541	-1.3157829645436283	1.778480600995562	0.6342705347812064	0.5220085323021563	-0.15780713253414613	-0.5417604920708783	-0.9039666061412296	1.1801261005178172	0.3891812864774159	0.5717219920883351	6	#FDB462
AT5G13120	-0.8671324201333054	0.037028069512625085	0.834134423049939	-0.26209674703435326	-0.23211056209396908	-0.8007358914139697	1.5471628295024564	1.2193897629079185	1.4096667938174245	-0.8868373854688967	-0.7384875125996889	-1.2599813600461782	2	#FFFFB3
AT1G19485	-0.7724804338033134	-0.7201788391243975	-0.8187160470633552	0.46094709038183224	0.9924175289846747	0.5768862245308083	-1.1323996077958984	-0.8979474044213267	-1.0999955488459205	0.5936938282380111	1.231215482909064	1.5865577260098211	6	#FDB462
AT1G28290	-0.9862547458970526	1.1638185798323657	0.4888146586663388	0.3885846757984247	1.199281575701272	-0.08021561907464685	-1.9358276248334543	-0.7406930498315972	-0.9367134309111735	-0.2906700689957252	1.0698392743550762	0.6600357751901652	3	#BEBADA
AT2G45790	1.2598819861036719	0.29752687166239067	-1.3503854610691037	0.2810326406573498	-0.9156764003561537	-1.0185416797882856	1.6312705392297817	0.9461791112435417	0.5336035742374657	0.08879011004945782	-0.594749790216708	-1.158931501753404	2	#FFFFB3
AT5G62790	-0.8864667479533136	-0.9653803529737454	1.2708021295086243	-0.3912333550517074	-0.2873415020118162	-0.6725744569566	1.9074257764217246	0.2770120884762525	1.468106246094508	-0.8309188367874444	-0.3375246489045689	-0.5519063398619071	2	#FFFFB3
AT3G16290	-1.4071596682841012	-1.18187531132177	-1.303909993333465	1.1812951864227117	1.2210342898795705	1.0672847740277038	-1.0328192349562892	0.21967969433975365	0.07110679339505285	0.13098129772637554	0.18159382241354982	0.852788349690912	6	#FDB462
AT5G04490	1.012717664012317	-0.1495356250946031	-0.3308481913353572	-0.4368124546645803	-1.7618388597073054	-0.7032426424210798	1.8717338567732045	0.5661942968832766	0.8581043249627273	-0.09174201014633923	-1.1710359878007803	0.3363056285385171	2	#FFFFB3
AT5G47720	0.9699141358736614	0.8008149835159332	2.3130115837841387	-0.972688256621478	-0.4137028666921102	-0.5184791121593102	-0.26553418838174114	0.3612758133007327	0.3718597951256176	-0.8097340934866926	-0.9241029172990366	-0.9126348769597188	2	#FFFFB3
AT3G26512	-1.1138784801603432	-0.9842869869048937	-1.227780329120611	1.5343240757218648	0.573432888259403	1.3120992780224343	-0.7638260668644111	-0.5596830497861989	-0.7213778698955405	0.9872727906678792	0.37626368852807013	0.587440061532346	6	#FDB462
AT3G14210	-0.9057408147351949	-0.8184108930816398	-0.8304661130235026	2.0614449881683132	0.3918239275273424	1.3081696508762313	-0.8053513665066422	-0.8095252145052028	-0.8125306248633066	0.7368858431040071	0.03978329636416085	0.4439173206754332	5	#80B1D3
AT3G49210	0.5756426918286165	-0.2772630155720754	0.10330938656388511	-0.36353864767868876	-0.5685736019236469	0.30274915479050685	-1.2657912167740946	-1.3188664188809789	-1.16991099418015	1.2131816802097046	1.2896420733643543	1.479418908252565	3	#BEBADA
AT3G08610	0.7607860105317998	-0.02837132480222605	-1.2763816997723794	-0.4645930838855196	-1.040569992031964	-0.9060535745249242	2.408023426112449	0.4852181324216185	0.6375804066822934	-0.10006935593858379	-0.005335843203220123	-0.47023310158933307	2	#FFFFB3
AT5G62670	1.085304866360408	0.049887564711970055	-1.2474294677049105	-0.5177646602313699	0.7433833759283569	-0.07682308540966332	1.05576933125909	0.9095523048936723	1.2582619992382065	-0.8490318740471033	-0.8285908571919806	-1.582519497806677	2	#FFFFB3
AT1G69200	-0.28775701965776995	-0.7441561390829982	-0.3688766270432026	0.3438525691241991	0.6852423060117931	-0.4710793121239561	0.7208329339703917	2.0555161530921064	0.7584589997547386	-1.9562306607099462	-0.3607656636672324	-0.3750375396681181	4	#FB8072
ATCG00490	-0.5189431009565915	-0.7364814377953962	1.17829247436289	-0.3735547098280413	1.4603378323171532	0.9292892068341884	-1.5208718888766102	-0.7587479492758077	-1.1251471283472732	-0.23585387566985833	0.7959740810295859	0.9057064962057617	3	#BEBADA
AT2G33840	-0.9252881597766294	0.401874561586669	0.8474730837761784	-0.5546377020789995	1.0838392003295174	0.4789393171108156	-2.0227535510470966	-0.4128917461883759	-1.1494651881153493	0.5303067458391241	1.1808533420259166	0.5417500965382326	3	#BEBADA
AT5G41360	-0.2412939109648135	-0.8074070268492594	0.6713441582953245	0.18823709398991367	0.462780241297318	0.4119407602056916	-1.793674483776928	-0.9520622681591205	-1.2405178845000555	1.2966412748523843	0.8176312084366528	1.186380837172897	6	#FDB462
AT1G26560	0.17882116126817324	-0.15572418554575326	0.45925752685716564	0.04019891490006248	-0.9674458835823132	-1.008022578708257	1.8988379654338003	0.8806861914611709	1.2642262123032404	-0.34989987872667055	-0.8320314030655053	-1.4089040425951138	2	#FFFFB3
AT1G24706	-0.29341497509797115	-0.2399421521157666	1.6571690680214533	-0.4698065089902364	0.3776274027961435	0.08403985499593379	-1.4284626573658419	-0.7144104315427912	-1.2239798420985788	-0.24953951851612002	0.7495312289209465	1.7511885309928301	3	#BEBADA
AT2G21620	0.5146880745859393	0.46396385403928353	0.19405626056068045	-0.20060129424212686	-0.7480943790415473	-0.3088652533545214	1.3310873375182841	0.558417880994901	1.7579366346366534	-0.7767176990125658	-1.6469993533231984	-1.1388720633617768	2	#FFFFB3
AT3G23080	-0.8134766788706863	-0.9979548209615878	-1.614118997586813	1.445487319707605	1.040600581909158	0.784436196235645	-0.4282089333433371	-0.6781386833587099	-0.8072324537763892	0.714262673765075	0.34013740723066693	1.014206389049376	6	#FDB462
AT3G63470	0.05837295370506992	1.628864386989029	2.232259634688964	-0.9983577969680466	-0.6175255625817478	-0.8972717645060442	-0.9208042807590193	0.033475420997301594	0.2285514491254693	-0.16155358597506786	-0.09524700707194289	-0.49076384764396525	1	#8DD3C7
AT1G64090	0.47731084730679585	0.4459768394841696	-1.527714797948878	-0.1924819039999978	-0.6854084865350206	-1.193033857729117	1.5861671440083307	0.5958457954883791	0.6608281306449031	0.6357046836353369	0.6649086269987424	-1.4681030213536348	2	#FFFFB3
AT1G09690	-0.8282918137710125	0.6890603959796886	0.22056123080053067	-1.4650769741978016	0.06142535990950782	-0.6742020653631241	1.1487295576472356	1.099214943741839	1.5199373441693003	-1.5205586726999076	-0.08013541327632465	-0.1706638929399244	2	#FFFFB3
AT3G02495	1.0354575836226747	0.924723326881256	-1.2745461147094888	-0.7649081054719392	-0.6585492444363561	-1.0502870696934616	1.1851816052612139	1.0269523867809769	1.1326239071123172	-0.19154665922424458	-0.12766017657113737	-1.237441439551806	2	#FFFFB3
AT2G43535	0.8898324949292212	0.5659445830631409	0.07055614252837951	-0.5927894775446668	-0.7847175308335992	-0.6426692527813107	2.1045773731283615	0.679696800079101	0.7300773460450666	-0.8844114368019755	-0.9819192925019274	-1.1541777493097936	2	#FFFFB3
AT3G47833	0.5982906574374767	0.3796841459094123	-2.4699948283236295	-0.6491330086886228	-0.7566391871804429	-0.49899459085071324	1.3560109575855093	0.6212185734849327	0.7381166263417626	0.09629684589434581	0.6120852485043986	-0.02694144011443201	2	#FFFFB3
AT3G61540	0.28139977022550144	-0.02216066852516894	-0.6459292779040475	0.2473841418216969	-1.2786997747737814	-1.2021189657971048	2.0398784740670615	0.28391999993121797	1.482276047765431	0.025059955749535522	-0.9128963916170856	-0.2981133109432621	2	#FFFFB3
AT1G53310	0.9742160865361505	1.1101132329704206	2.283987214657321	-0.5130104993749964	-1.080450779593949	-0.7524606325596572	-1.0471198868809375	-0.08846238380201601	0.13114881500171377	-0.2373062208069692	-0.14264583323892865	-0.638009112908158	1	#8DD3C7
AT3G28200	-0.8716446373399177	-1.031588708337839	-1.3760148483241097	1.3899242402040795	1.329168969013226	0.3809861091396899	-0.41316920853608685	-0.8329405856578965	-0.8107716720546119	0.8353162368181434	1.0455357017431972	0.3551984033321248	6	#FDB462
AT1G09500	0.14254563131547865	0.25981836245032747	1.2677766689665826	-0.8318221391104533	-0.7145867972919921	-0.6158559035932768	1.2274858885691924	0.6047162175331396	1.6463112989457946	-1.2886746468552566	-0.987660523789713	-0.7100540571398241	2	#FFFFB3
AT4G38950	0.38987130963537214	0.3317520551635817	-0.023042514102906746	-0.7199408629575959	-1.401980237427317	0.05400441379187429	0.7165313401136242	1.487693620417489	1.5668542545977169	-1.255435539031983	-1.2196131685048925	0.07330532830503729	2	#FFFFB3
AT2G34420	-1.208937005196481	0.05946129978479097	1.4696233176513842	-0.41713259938306274	0.0523546742916459	-0.1905514973180776	0.8983281192177868	1.0366557579988143	1.2984734079236693	-1.6203048746571584	-0.5899364510079924	-0.7880341493053227	4	#FB8072
AT3G10520	-0.19806681910774343	0.2770637669249333	-0.27628604421274694	-0.35874303140174446	-0.7670743120934981	-1.1398338819445368	2.7844062424346308	0.3313219697381128	0.17083606797754058	-0.4941021446157728	0.38343787547740443	-0.7129596891765738	2	#FFFFB3
AT1G16300	0.5367103397170471	1.4231151377940143	2.0048201508106316	-1.1865882149374605	-0.9970670681118686	-1.3403009650194029	-0.3899969825508936	-0.0821678058071803	0.2251021152790951	-0.46812482582546727	0.17263870197402031	0.10185941667746304	1	#8DD3C7
AT4G25820	1.4519737930306384	1.4044920306501276	1.043056521121931	-1.1934280559661046	-1.0673042399529775	-1.3064282588707916	0.40843396130088133	0.2692886962714266	0.3637719221608495	-0.3039508134835995	-0.022779022332091163	-1.0471265339302922	2	#FFFFB3
AT3G47540	1.3717593963487358	-0.3943919604275686	-1.0619162686513293	0.15867812983734633	-0.8245728201414193	-0.5190254015149289	1.7447923040086295	0.6302025232044622	0.8148421677274623	-0.11567287432850665	-1.6484416854429613	-0.1562535106199201	2	#FFFFB3
AT2G26980	-0.567571267485241	-1.5678551960401117	-1.0467582607120887	1.699112500136894	1.572870988538338	0.8226390714323073	-0.37270535113633635	-0.3169589793164559	-0.35728787539739626	0.7328046304066619	-0.3400319508596255	-0.2582583095669505	5	#80B1D3
AT5G09480	1.0097195799436298	1.0086232264834316	1.6699169046750588	-0.1864884174664815	-1.4116645745098908	-1.4741987465341977	0.38594149096864355	0.053244781224880015	-0.23834159436380672	0.5006962214783123	-0.09014668608672935	-1.2273021858128481	2	#FFFFB3
AT1G05805	-0.6122522552360072	-0.30688640105165627	0.089426245343478	0.3477689726137625	0.3194482582490376	0.4826376255770794	-1.8777645207274984	-1.0680823082273079	-0.8991317643190675	1.2624389903477549	0.6627803156028921	1.5996168418275367	6	#FDB462
